456723c698694873
fc992b4b2807f935 77466.300000
f491fec4b925447b 78776.300000
f77498fd82deef03 72226.100000
c176374390cdab7d 75208.600000
3fdd30117fca0b95 74696.200000
7271f7af5f2b4c38 76791.200000
b53600f6f019924a 76933.900000
ef2375386e208172 75444.900000
ccf26b42bedeaf98 75024.800000
450694a66420351e 76212.500000
18855bb4f36f1389 77337.400000
fc7cbf32c5e2328e 73724.900000
8dde6defacb90578 75620.000000
2eda817035eab9e5 77150.100000
13f3318a31989267 73822.300000
03b916335a74f1bb 76396.100000
79dde83d2eb9a3af 77188.700000
cb4cfeb48dae8519 74716.200000
9b0df573ee2c43a5 81807.500000
a4f56cb2736f1101 75146.200000
0f9783f13621308f 72638.700000
5114d0d7b01c54f5 74682.500000
2b0daf7505a99f5d 73792.500000
2b1786af234910e2 74251.200000
a353ee196528c237 75763.900000
240b572a9190346f 75402.700000
b8650dfb3df8f3bd 76337.600000
c0daee31ce82743c 77892.600000
56c5c87b3f7731db 74870.100000
e545481a73566a9f 76297.500000
0abb40a0a2e0bd32 71936.400000
61cb83a730a884c1 77950.000000
a5b9b05d992d511a 74737.700000
7d7833d84eb8e82e 77483.600000
20fa502152a2537e 78096.000000
1f0f2beb11f3465b 76177.600000
bab358253a67c062 79132.400000
1f019dea7763254f 76695.000000
7592182484fb64ff 77926.100000
747b9bbd62725289 74790.100000
194dc292bf97f952 77232.400000
4f16249aff64a7ee 76683.900000
180f1e5cb3ea60c5 74557.500000
d638199355ecd401 76601.100000
975acc863e016505 77619.900000
3ceecef5af75aa5c 73818.600000
f8d511da96f06cc7 77186.500000
d8e51e706c8ec617 79063.800000
84b16b3b80a0d055 76183.800000
81dfe6d34e28ab80 73811.200000
dd7d213c694d3de7 78149.900000
48367b8a288e41af 76504.900000
4760e6d32d5e39b1 73218.700000
95cfb6896c7f7cdb 73118.600000
3e12c7d8a74491d3 76458.800000
228ee69582d452d7 75988.900000
9cb811ff5e72fa13 78416.300000
7084def75db6f3e9 74403.700000
708d6bb58cd05b26 76968.700000
20987a46f10267de 72662.100000
854ee2fe87fbbf48 73461.300000
7b6d4deaeb4f550a 74663.600000
11196990af87a704 76030.100000
904c355d8406fb75 79136.200000
0a12565b4795b108 78087.500000
253479461ea97a0d 79661.300000
b295c42d62aea642 75098.800000
b9c5e5dc150479dc 75252.600000
03b103f6c1d1b6df 77541.400000
e827a020141adca6 75625.000000
8c838aa89f303bbf 71947.400000
34457621e5b35c25 78737.400000
69a5916cd451ab8f 76925.100000
5b5a548d870724e3 75297.500000
c492c208da84b686 75954.900000
102531bb1c9bb0a0 77900.100000
c633cbb325355b77 76764.900000
055f736e234a1d61 76741.200000
d3c3ae84552ea82f 77190.100000
6e5d42214ef8ff6c 76118.800000
67d4b8c3cd96ef0e 74777.600000
e5d9b294e8afb129 75936.500000
8739091c9aaf7cc4 73452.500000
f641716c880c1ad1 74514.900000
6dc595891f044b8e 78042.400000
17a11c18cfd6744d 75115.000000
09f9e441077246b9 78792.700000
5e50facab3388417 76267.600000
dd4302e96be637ce 75822.600000
785b4a0d3ee79e0e 73644.900000
32b9d4ad33674fbb 74404.800000
f8ad472e16484da8 76503.700000
c23bdec9db39970b 75991.200000
2d853b7bc2782000 75024.800000
96c0f799dc48843b 75423.800000
17439c72aac5de3a 74487.500000
c42a1e7975574a2d 73212.500000
1cef38e926db3e0c 77822.200000
cd46c9c861c2b590 76196.200000
a7e1e13b44c71a88 75375.000000
c1415accd8731cb0 76790.100000
f7f0c198cd752ede 72538.900000
3d74f681561467ca 77707.500000
4310a02deb5b89f0 76930.000000
d47a4e12f19c2026 75656.200000
9a8113e33cdad4f3 76899.900000
60159f12acb60f65 76366.400000
f9ba566f3b93bead 74428.600000
dcac0c02fe9b327c 75279.100000
ad1ddcad7e78d6b7 76220.100000
c3cf61b89f2237ce 74158.700000
b7a846cbb38f863d 81160.000000
a8ccc05d83839347 78352.500000
c458c102cb07b7d5 76156.300000
661c4a9803130bf4 79329.900000
923a249ac2259442 73143.800000
3489a4711931d809 76076.300000
9777d5c3b06ac117 76272.400000
898732b8e3591b1b 77406.400000
6ff98b3e5ee91639 77586.100000
f761cc94bbc49a47 74464.900000
554d73f3cffd093d 78360.000000
0f24e2fce99b0a6c 75076.300000
4c113c460b396d71 72908.700000
0d7278702d756145 75573.900000
ba4c4e0f171183c7 77546.200000
6833aea1b68af7d4 73681.200000
3790d19c428138eb 76837.600000
8f3305742edc4931 72094.900000
9ee6b1bde30e76bb 73931.300000
6cddd7298db244e3 74575.000000
fe9cf6793ff48106 76847.600000
566a23f9c1a88e77 78650.100000
e2a94071ae109b9e 72765.100000
51b5d9462111c3f1 73385.000000
e5368fa8c1e29f31 78441.000000
b542fbec79eb8fee 79361.400000
a289133c280b91c0 76437.500000
127045b0cdbc930c 80510.200000
891fc365de5e9426 70529.900000
1b67bb3edd2486e7 77447.500000
6de9ac0c6b203cc5 78601.200000
7e52c908b450c858 76363.800000
9ae3bf1ccfe6ee73 77086.300000
e1846ae8dbeeb747 77590.100000
f9dccbc8adafd6d8 74918.500000
7034d45ffcd95b50 71838.900000
919a0eb5a35701d2 77467.500000
f90973172b402f3b 74282.600000
597a916413736e86 73388.800000
a1ef7365bd7248aa 74274.900000
32270ff0a220d910 75826.100000
445f73973b0eda53 78602.400000
7347550902a62fb9 74726.400000
43ee29796b4da702 75173.700000
89d203001d4672f5 70668.700000
c1ffe40ecd7f5e21 75385.000000
b343d81cd3a2c2ac 74862.400000
0801c7a7fdcb1dfc 72003.700000
bc79653c366ae287 76531.200000
b8530c509c990bb5 79875.100000
7d7abea77eb77e22 76341.100000
f055a835af36e73f 77689.000000
5f28ca9727253fd9 73863.800000
6f6161a83197e0b1 74275.100000
f3e1865cb41f658a 76665.000000
b3466cee1116cea6 75692.400000
3fe0ac746d453fad 77548.700000
5e92a5c96422988b 75587.700000
cf6b66b129f6a8a1 74043.800000
4c258e55efb3317c 71896.200000
6c29e11528d2687d 79283.700000
9a214acc29858f64 78130.000000
d12828fb81499290 74506.200000
28b2a558fdf1de39 73728.700000
a072485a27ec6e9b 76281.200000
08af896f16551240 77708.800000
b45b71f6cefd8446 74559.100000
7a01a3d053a10796 73115.000000
5ad11e623b426b88 74668.800000
c6c45846d9f0e590 75410.000000
b6ee1b2fdaff1567 78175.100000
0f4530c339b38fc6 75071.000000
3bca1c0f59dd92e9 73254.900000
37613d9b5b30ca3d 76457.400000
3bda9ff88c7d899a 73782.500000
2f66c3734c2c6638 74411.300000
331c382b67f517a0 72680.000000
3c96e87c9c8aede9 76927.800000
8610c4521f9dd5ff 78217.600000
865323e26b722e79 74685.100000
9e68a9e46670a44b 74445.100000
a15fdd9d3adbdb21 78085.000000
c3a02249a8e6b15b 76106.300000
ca2e929b9ef11e29 79134.900000
5802a0b8776b2902 76675.000000
a7f22145fb80a4f5 78800.100000
2d9da95cfc07c80e 75283.800000
ef671560fe70b3f1 76221.400000
2d84007f4743c860 78368.800000
9a1682b682ed4e16 73783.800000
e09d397e2997b771 77352.400000
f417e12d6cad3a8c 77471.500000
564ab3ad58a6060a 76338.700000
838a916715cfc4fc 76608.900000
6e65606c7b8756c2 77883.700000
4bf907ebb5345db8 76839.900000
16eb9ac7012c55c5 80493.700000
03a10faa3eda6c76 76927.800000
26bb9e93a1ab7295 74782.300000
e03e5799214d513e 74616.300000
88c17584c909194c 74223.800000
957369a9380fd10f 76612.500000
70a4db6292f3f339 75296.300000
0ec155a46e926ea4 74341.200000
d2ac0906ada98f2b 80787.500000
b4de1b183c5fa87c 75873.700000
33c44e884428fceb 77348.600000
5f0833ddee266292 75239.800000
1ee11195a3cfd6d1 76697.500000
1846c3785d949e9d 75648.900000
c455dd7be67e5c77 75131.100000
962bb4a7d2332798 76741.500000
af91f7d6ea4d5369 72387.800000
74d81be60ff6d028 80448.900000
d7fda0ffd55425a4 75455.000000
117f4bdb76ab2ba6 77200.000000
f49c9f0dc4a64389 78137.600000
6fd9366d5f2e5ca5 79381.200000
641599d343c6eb1b 78602.600000
e32a3baeb51b04ad 79193.700000
182b4c1ea35c71f8 73948.700000
164af018feccd706 78252.600000
321cd9dd16910464 73643.700000
ab775fd387f6b74f 76122.400000
445e796ebb666fde 73417.400000
df5e0743eb4578b3 78093.600000
ac2650cc81af55f3 76629.000000
2f4faf4afaddcfdc 76596.400000
b656e54c80643cf0 72983.600000
d5a3720257aba33c 74767.500000
f44eb449976d124d 75813.700000
62c1648c80463217 74617.600000
eb19150afba967a0 73778.700000
ea0435e6585185f8 79185.000000
d0b5558c199b0819 73731.200000
0065efd01fc64cba 75898.700000
3255b1656d68f2fc 76846.200000
b45c9fccf94bde52 74880.000000
d31c458cc3714eb4 77988.900000
cf14e6c86bf1c56d 70751.200000
b3df58dac2635b50 77453.700000
ab3912eed872c32f 79976.300000
e8af937a11384338 79165.000000
309716a68b75bf96 76288.600000
c8f647ed18e924f8 72999.800000
36b31fd275a67dc7 77655.000000
87dd34f80d7f0ce0 75012.400000
418693fb004def49 73827.600000
302fe1847cc35c38 78013.700000
400d1c95e7005527 79047.500000
67bebdf8a0a15bdc 76268.900000
3cea62ab29b42bcf 75296.400000
f4385f82ff5898ec 78703.700000
d4561bce39aedf4e 72933.700000
c1c58426354aa38e 78154.900000
67d95d9c4080a5de 76104.900000
d4f7079e21a7f26a 73961.200000
f2b8118845b943a3 79418.900000
b820f983d0deb9c6 74366.300000
d6a8ce59c5d83397 79956.400000
64b8c4f15b2472fc 78022.400000
bd51f994f5d9d3e1 78585.000000
989e7d2fe454e15a 76183.800000
4a60b6b2fe4aeeac 74638.700000
69996d79cf3cd9c9 76067.500000
0c0ed7e761deb6a0 82030.200000
b28987538c837ef6 78330.000000
932b51a5b96045e9 73733.500000
6eb69684aa3cc3e4 72396.100000
72b1c2c1e56ae630 74147.500000
86f46623cf1022e2 77210.100000
ae2dbc6f226ae38b 74413.700000
c6ce0f1851d9f4fd 76405.000000
dc45c1b3efbe2a68 78386.200000
13d0fd61886337a5 78671.300000
624e991cad2d4fe0 78336.200000
2871be6e73392c66 76580.000000
05f25e15740470c5 76174.000000
2aebb981965c88b2 76151.300000
45364395def760cd 75711.100000
e69773fcba3399c3 77323.600000
8fb0912786c7a7ac 76461.300000
a5a93f4822d589d9 77545.000000
1618697a5b5f0a81 75496.200000
1343f6140ffa6ca0 76857.600000
6b1f8f652d44cf12 74964.000000
3fc1aaead34e3377 75791.400000
cf30341f535aa80b 74202.400000
5c716bc7c48d6cf7 74593.700000
391320bad2717064 80753.800000
b32c3f8246739840 78121.300000
eb53b03cc382f1c6 76732.600000
19d403286093186a 77463.700000
76f5facd651877b1 73451.000000
3919ff1718e68e12 77392.500000
912b36e56a639e8c 72417.600000
e246bc6d7d32633d 74909.900000
816e17623c0f1460 74920.000000
a41702e0ee267800 77091.000000
922d603ca0018231 75786.200000
c18566ef0cb1857a 78026.200000
be7a2b89a395965b 75756.100000
b68c229c60242161 76476.200000
c7d9733ed9349dbc 76311.400000
a436b3be9cb6f345 72774.900000
6dd92ba27836981e 77486.200000
548b30fb511c15f2 82340.000000
f294d5a0178782d6 73736.200000
66a03a9c889a59a0 77701.200000
c53535e406c6ff2b 72720.200000
dcc23eabec89e85f 77946.600000
0213bea10e0e84b9 77858.600000
242b1661af44821f 79269.800000
6c56f78f2bab31b9 74096.400000
a2512ae5cafe8517 80050.000000
a70dd9d27d4d3312 75969.900000
9bd9c0ca77897c57 75908.900000
b4c4c9b56e5d84a9 76580.000000
07f0319cf7699546 76433.700000
22804f24a927ae72 73542.600000
71e08fd3f81bc6ce 76427.600000
29c9d573316614ae 76677.500000
ea6851e797011c24 76519.000000
9bb7510e05fc4f60 78551.200000
15e98b738d8812f3 76725.000000
bc59f81c836f761c 75501.200000
09972f49d009992b 75597.400000
